developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,0 - 1,tablet,True,False,high,0.0,0.0070385250412768,27.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,381,Books & Reference,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,55.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,124,Personalization,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,52.06666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Games,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,81.4,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,53.46666666666666,1.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,100 - 500,GLOBAL,True,True,low,0.0,0.0070385250412768,42.53333333333333,4.0,medium,low,low,False
TURKEY,CA,2576,Games,500000 - 1000000,GLOBAL,True,False,high,99.0,1.7918016805086103,41.53333333333333,4.0,medium,low,low,False
ITALY,GLOBAL,49,Education,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,38.5,4.0,medium,low,low,False
RUSSIAN FEDERATION,GLOBAL,14,Games,5000 - 10000,smartphone,True,False,high,0.0,27.670795126276403,21.066666666666663,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,85.7,4.0,medium,low,low,False
UNITED STATES,GLOBAL,2,Travel,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,92.3,5.0,medium,low,low,False
INDIA,GLOBAL,6,Entertainment,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,46.1,2.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,77.73333333333333,0.0,medium,low,low,False
UNITED STATES,US,319027,Entertainment,10000000 - 50000000,GLOBAL,True,True,low,99.0,2994.6383040759656,47.766666666666666,4.0,medium,high,low,False
RUSSIAN FEDERATION,TR,45,Beauty,10000 - 50000,smartphone,True,True,low,0.0,0.251,84.16666666666667,4.0,high,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,154,Games,100 - 500,smartphone,True,False,high,99.0,0.0070385250412768,67.23333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,784,Games,100000 - 500000,GLOBAL,True,False,high,99.0,0.0070385250412768,38.333333333333336,4.0,medium,medium,low,False
JAPAN,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,57.333333333333336,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,113.4,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,KR,38,Games,100000 - 500000,GLOBAL,True,True,low,99.0,2.152354264582341,2.9333333333333327,3.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,47.36666666666667,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,16,Games,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,142.33333333333334,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,35.666666666666664,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,52.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,67.83333333333333,4.0,medium,high,low,False
HONG KONG,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,82.9,4.0,medium,low,low,False
VIET NAM,PK,1024,Games,1000000 - 5000000,smartphone,True,True,low,0.0,2.568399364283521,10.866666666666667,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,True,low,0.0,0.0070385250412768,47.833333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,48.2,0.0,medium,low,low,False
PAKISTAN,GLOBAL,0,Games,10 - 50,GLOBAL,True,True,low,0.0,0.0070385250412768,17.3,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,500 - 1000,GLOBAL,True,True,low,0.0,0.0070385250412768,45.46666666666666,4.0,medium,low,low,False
NIGER,GLOBAL,0,Finance,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,16.333333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,147.63333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,40.5,0.0,medium,high,low,False
CYPRUS,GLOBAL,3587575,Games,100000000 - 500000000,connected-tv/ott,True,False,high,99.0,0.0070385250412768,86.23333333333333,4.0,medium,low,low,True
TURKEY,GLOBAL,0,Business,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,60.766666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,154,Books & Reference,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,58.266666666666666,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Tools,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,111.13333333333334,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,55.06666666666667,4.0,medium,low,low,False
CHINA,GLOBAL,127,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,18.766666666666666,1.0,medium,low,low,False
UNITED STATES,GLOBAL,216832,Games,5000000 - 10000000,tablet,True,True,low,99.0,5.016396481441751,114.9,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,17.766666666666666,5.0,medium,high,low,False
HONG KONG,GLOBAL,20226,Games,1000000 - 5000000,GLOBAL,True,False,high,0.0,447.3579589694373,69.36666666666666,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,121.93333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,115.16666666666669,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,41,Food & Drink,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,40.03333333333333,4.0,medium,low,low,False
KENYA,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,30.566666666666663,0.0,medium,low,low,False
CHINA,RU,67,Games,50000 - 100000,GLOBAL,True,False,high,0.0,48.65713968115367,19.23333333333333,4.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Books & Reference,1000 - 5000,GLOBAL,True,True,low,0.0,0.0070385250412768,34.233333333333334,4.0,medium,low,low,False
CYPRUS,JP,757,Games,100 - 500,GLOBAL,True,False,high,99.0,2.9924470635613667,63.1,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,35.43333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,53.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Personalization,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,78.1,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,30,Games,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,101.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,82.56666666666666,0.0,medium,low,low,False
UNITED KINGDOM,UA,1290777,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,1.5948500805013748,121.46666666666668,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,706,Entertainment,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,22.6,4.0,medium,low,low,False
UNITED STATES,CA,76595,Health & Fitness,100 - 500,smartphone,True,True,low,99.0,38.191725760859846,174.16666666666666,4.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,164814,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,350.9881145830583,31.166666666666668,4.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,47.53333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,108.93333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,36.5,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,55.266666666666666,4.0,medium,low,low,False
SINGAPORE,AZ,20271,Games,100 - 500,smartphone,True,True,low,0.0,23.3532165255704,37.0,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Sports,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,103.0,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Games,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,4.333333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,25.53333333333333,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,13,Shopping,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,52.1,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,128.46666666666667,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,151,Shopping,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,71.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,78.43333333333332,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Shopping,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,6.533333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,MX,85,Tools,10000 - 50000,GLOBAL,True,False,high,0.0,14.994787630809892,44.766666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Food & Drink,1000 - 5000,GLOBAL,False,False,high,99.0,0.0070385250412768,85.76666666666665,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,23.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,62.46666666666666,4.0,medium,low,low,False
NIGERIA,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,29.83333333333333,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,287,Personalization,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,63.86666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,48.03333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,34.9,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,30,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,132.23333333333332,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,118146,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,73.83333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,132.7,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,458,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,84.7,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,39.6,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,66.8,4.0,medium,low,low,True
TURKEY,APAC,145,Games,100 - 500,tablet,True,True,low,99.0,11.343262892944445,49.16666666666666,4.0,medium,low,medium,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23184,Communication,1000000 - 5000000,GLOBAL,True,False,high,0.0,0.0070385250412768,65.0,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,95.5,5.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,62.4,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,smartphone,True,False,high,0.0,0.0070385250412768,24.133333333333333,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,43,Auto & Vehicles,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,39.36666666666667,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,JP,336,Photo & Video,100 - 500,smartphone,True,False,high,0.0,0.4460331449751658,37.73333333333333,4.0,medium,low,low,False
TURKEY,GLOBAL,29610,Games,5000000 - 10000000,tablet,True,False,high,0.0,0.0070385250412768,120.83333333333331,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,20.23333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,59.8,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,53.86666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,LB,4453,Entertainment,500000 - 1000000,GLOBAL,True,False,high,99.0,0.1647011287794691,41.16666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Photo & Video,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,101.33333333333331,0.0,medium,low,low,False
AUSTRIA,GLOBAL,0,Travel & Local,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,43.133333333333326,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,63.266666666666666,4.0,medium,medium,low,False
AUSTRALIA,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,50.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,KG,33895,Games,100 - 500,GLOBAL,True,False,high,99.0,40.517852198553264,21.6,4.0,medium,medium,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,38,Maps & Navigation,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,81.86666666666666,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,94,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,123.23333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,69.4,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,50,Food & Drink,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,22.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,93.53333333333332,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,108,Tools,100000 - 500000,smartphone,True,False,high,0.0,0.0372252360859955,6.033333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,1.2,0.0,medium,low,low,False
INDIA,GLOBAL,127,Games,50000 - 100000,GLOBAL,True,False,high,0.0,122.7436809280212,20.933333333333334,3.0,medium,low,low,False
CHINA,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,120.8,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,54.5,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,193,Personalization,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,148.7,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,28.23333333333333,0.0,medium,low,low,False
REPUBLIC OF KOREA,MX,9146,Games,100 - 500,GLOBAL,True,True,low,99.0,22.195979100315693,99.1,4.0,low,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,77.26666666666665,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,59.66666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,KR,1062,Games,100 - 500,GLOBAL,True,False,high,0.0,2.2328323049099734,49.1,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,67.26666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,75,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,42.833333333333336,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,False,True,low,0.0,0.0070385250412768,79.13333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,MY,4715,Video Players & Editors,100000 - 500000,tablet,True,False,high,0.0,285.95200319126616,17.366666666666667,4.0,medium,medium,low,False
INDIA,GLOBAL,0,Photography,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,82.13333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Photo & Video,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,54.03333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Travel & Local,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,16.033333333333335,5.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,57.7,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,49.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Dating,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,26.03333333333333,4.0,medium,high,low,False
GERMANY,GLOBAL,0,Social Networking,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,14.433333333333334,0.0,medium,low,low,False
UKRAINE,MX,5482,Lifestyle,500000 - 1000000,smartphone,True,False,high,0.0,37.855755419319934,19.83333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,86.63333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,56.73333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,PH,223,Games,100 - 500,smartphone,True,False,high,0.0,8.353061062701947,18.166666666666668,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,31.83333333333333,4.0,medium,low,low,True
UNITED STATES,BR,27972,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,0.1012658227848101,30.9,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,68.8,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14905,Games,10000000 - 50000000,connected-tv/ott,True,False,high,0.0,0.0070385250412768,23.633333333333333,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Games,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,46.766666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,False,False,high,99.0,0.0070385250412768,118.83333333333331,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,TH,350453,Photography,50000000 - 100000000,GLOBAL,True,True,low,0.0,0.00887161027853,115.23333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,62.73333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,121,Entertainment,100000 - 500000,GLOBAL,True,True,low,0.0,9.6285804936332,13.966666666666669,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,28.666666666666668,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,False,False,high,0.0,0.0070385250412768,120.6,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,22.5,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,56.23333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,48.0,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,0 - 1,GLOBAL,True,False,high,99.0,0.0070385250412768,22.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,52.7,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,53,Education,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,90.43333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,25.433333333333334,0.0,medium,low,low,False
